High,Low,Open,Close
27.971721649169922,27.734233856201172,27.914413452148438,27.85585594177246
27.951200485229492,27.650901794433594,27.902902603149414,27.652652740478516
27.99949836730957,27.688688278198242,27.853103637695312,27.960960388183594
28.520771026611328,28.057056427001953,28.153152465820312,28.5
28.711711883544922,28.360610961914062,28.678678512573242,28.559309005737305
28.63413429260254,28.16716766357422,28.614614486694336,28.284284591674805
28.50550651550293,28.084333419799805,28.50550651550293,28.28278350830078
28.70145034790039,27.95720672607422,28.189939498901367,28.102603912353516
28.803804397583008,28.230480194091797,28.47722625732422,28.763763427734375
28.90390396118164,28.62337303161621,28.85360336303711,28.744243621826172
28.97722625732422,28.728729248046875,28.756256103515625,28.93443489074707
29.0447940826416,28.633634567260742,28.950199127197266,28.792041778564453
29.12912940979004,28.811311721801758,29.05230140686035,29.12162208557129
29.226476669311523,29.00050163269043,29.19444465637207,29.15465545654297
29.091341018676758,28.888137817382812,29.029029846191406,29.031532287597656
28.867618560791016,28.103103637695312,28.804054260253906,28.12387466430664
28.190690994262695,27.083833694458008,28.180681228637695,27.558307647705078
28.17192268371582,27.776275634765625,27.785785675048828,28.10335350036621
28.071821212768555,27.51301383972168,28.006006240844727,27.700700759887695
28.84109115600586,28.20945930480957,28.653654098510742,28.413162231445312
29.693193435668945,28.807056427001953,29.31306266784668,29.553804397583008
29.572572708129883,28.32857894897461,29.509510040283203,28.36411476135254
28.90390396118164,28.453704833984375,28.478227615356445,28.48248291015625
28.79804801940918,28.228729248046875,28.613113403320312,28.60860824584961
29.03303337097168,28.717466354370117,28.807056427001953,29.02802848815918
29.47697639465332,29.04304313659668,29.219970703125,29.465465545654297
29.589590072631836,29.2547550201416,29.324323654174805,29.352603912353516
29.826576232910156,29.334585189819336,29.533784866333008,29.784284591674805
29.7797794342041,29.564064025878906,29.7547550201416,29.69694709777832
30.027528762817383,29.521020889282227,29.548297882080078,30.027528762817383
30.139890670776367,29.849849700927734,29.920169830322266,30.100099563598633
30.352102279663086,30.030029296875,30.06531524658203,30.30230140686035
30.260761260986328,29.967466354370117,30.162662506103516,30.08858871459961
30.202451705932617,30.03553581237793,30.10860824584961,30.132883071899414
30.277027130126953,30.10110092163086,30.225475311279297,30.124874114990234
30.534534454345703,30.157657623291016,30.16416358947754,30.343093872070312
30.643142700195312,30.290790557861328,30.42892837524414,30.53053092956543
30.75275230407715,30.374374389648438,30.630630493164062,30.5347843170166
30.63638687133789,30.455705642700195,30.4902400970459,30.510761260986328
30.635385513305664,30.185686111450195,30.539039611816406,30.421672821044922
30.226226806640625,29.833332061767578,30.198949813842773,30.097347259521484
30.430429458618164,30.26776885986328,30.405405044555664,30.403152465820312
30.607608795166016,30.31556510925293,30.40665626525879,30.48698616027832
30.68443489074707,30.495494842529297,30.587587356567383,30.520771026611328
30.705455780029297,30.316316604614258,30.700700759887695,30.400150299072266
30.471471786499023,30.132381439208984,30.422672271728516,30.319570541381836
30.38838768005371,29.945945739746094,30.374624252319336,30.0297794342041
30.226476669311523,29.634384155273438,29.939939498901367,30.21271324157715
30.29279327392578,29.648649215698242,30.228979110717773,29.756256103515625
29.801551818847656,29.342592239379883,29.579328536987305,29.349348068237305
29.956707000732422,29.48223114013672,29.510761260986328,29.832332611083984
30.31856918334961,29.856355667114258,29.89664649963379,30.311811447143555
30.330080032348633,29.890140533447266,30.32532501220703,30.011260986328125
30.27052116394043,29.91391372680664,30.028778076171875,29.958959579467773
30.271020889282227,29.59084129333496,30.187938690185547,29.605606079101562
29.652151107788086,28.677427291870117,29.634384155273438,28.97722625732422
29.2752742767334,28.703704833984375,29.17917823791504,28.996997833251953
29.31856918334961,28.31581687927246,29.079328536987305,28.327577590942383
28.326826095581055,27.580080032348633,28.299549102783203,27.884885787963867
28.358108520507812,27.97222137451172,28.003002166748047,28.031782150268555
28.40340232849121,27.849098205566406,28.288288116455078,27.890640258789062
28.465965270996094,27.977977752685547,28.0347843170166,28.400651931762695
28.648649215698242,28.128128051757812,28.57607650756836,28.405906677246094
29.415000915527344,28.300500869750977,28.66950035095215,28.575000762939453
28.986000061035156,27.22450065612793,28.927499771118164,27.262500762939453
27.49250030517578,26.526500701904297,27.239500045776367,27.0314998626709
27.993999481201172,27.235000610351562,27.252500534057617,27.875499725341797
28.389999389648438,27.768999099731445,28.29199981689453,28.351999282836914
28.410499572753906,27.274999618530273,28.399999618530273,27.33449935913086
27.379499435424805,26.670000076293945,26.89699935913086,26.88800048828125
27.650999069213867,27.025999069213867,27.183000564575195,27.260000228881836
27.644500732421875,26.531999588012695,27.549999237060547,27.434999465942383
28.200000762939453,27.655000686645508,27.885000228881836,28.19499969482422
27.850000381469727,26.969999313354492,27.81599998474121,27.16699981689453
27.200000762939453,26.700000762939453,27.200000762939453,26.9685001373291
27.399999618530273,26.799999237060547,26.799999237060547,27.274999618530273
27.239999771118164,26.4064998626709,27.183500289916992,26.875499725341797
27.125,26.549999237060547,27.08449935913086,26.722000122070312
26.69300079345703,26.125,26.613000869750977,26.155000686645508
26.295000076293945,25.549999237060547,26.290000915527344,26.14900016784668
26.88800048828125,26.149999618530273,26.194499969482422,26.816499710083008
26.816999435424805,26.454500198364258,26.756000518798828,26.743999481201172
26.995500564575195,26.64299964904785,26.712499618530273,26.92650032043457
27.1200008392334,26.66349983215332,27.07200050354004,26.693500518798828
26.785999298095703,26.378999710083008,26.511999130249023,26.76650047302246
26.727500915527344,26.113000869750977,26.670499801635742,26.12849998474121
26.221500396728516,25.554500579833984,26.162500381469727,25.899999618530273
